Order ID,Order Date,Customer Name,Product,Category,Quantity,Price,Sales,City,Payment Method
10983,2025-07-15,Customer_213,Keyboard,Accessories,3,1200,3600,Chennai,UPI
10984,2025-08-15,Customer_64,Keyboard,Accessories,4,1200,4800,Erode,UPI
10985,2025-02-18,Customer_134,Keyboard,Accessories,4,1200,4800,Erode,Cash
10986,2025-12-15,Customer_247,Backpack,Bags,4,1500,6000,Madurai,Card
10987,2025-10-09,Customer_134,Headphones,Electronics,1,2000,2000,Chennai,Card
10988,2025-04-12,Customer_93,Backpack,Bags,3,1500,4500,Chennai,Cash
10989,2025-11-21,Customer_112,Smartphone,Electronics,2,25000,50000,Madurai,UPI
10990,2025-10-27,Customer_31,Headphones,Electronics,3,2000,6000,Trichy,Cash
10991,2025-10-25,Customer_201,Laptop,Electronics,1,55000,55000,Erode,
10992,2025-07-10,Customer_198,Books,Education,2,500,1000,Chennai,Cash
10993,2025-02-16,Customer_176,Headphones,Electronics,4,2000,8000,Salem,Card
10994,2025-07-02,Customer_166,Laptop,Electronics,1,55000,55000,Coimbatore,UPI
10995,2025-04-30,Customer_82,Headphones,Electronics,4,2000,8000,Salem,Card
10996,2025-01-11,Customer_177,Backpack,Bags,2,1500,3000,Trichy,Card
10997,2025-01-21,Customer_125,Headphones,Electronics,3,2000,6000,Erode,Net Banking
10998,2025-10-05,Customer_179,Watch,Accessories,3,3000,9000,Trichy,Cash
10999,2025-10-06,Customer_90,Books,Education,2,500,1000,Madurai,Net Banking
11000,2025-10-11,Customer_42,Mouse,Accessories,5,800,4000,Chennai,Cash
10001,2025-05-21,Customer_63,Smartphone,Electronics,1,25000,25000,,Cash
10002,2025-02-14,Customer_152,Smartphone,Electronics,5,25000,125000,Trichy,UPI
10003,2025-04-22,Customer_60,Laptop,Electronics,1,55000,55000,Salem,UPI
10004,2025-11-29,Customer_180,Watch,Accessories,2,3000,6000,Salem,Net Banking
10005,2025-10-29,Customer_72,Keyboard,Accessories,4,1200,4800,Chennai,Cash
10006,2025-05-23,Customer_40,T-Shirt,Fashion,3,700,2100,Coimbatore,Card
10007,2025-07-14,Customer_25,Smartphone,Electronics,1,25000,25000,Madurai,Card
10008,2025-01-23,Customer_187,Books,Education,3,500,1500,Trichy,UPI
10009,2025-10-10,Customer_76,T-Shirt,Fashion,1,700,700,Erode,Card
10010,2025-12-27,Customer_18,Books,Education,2,500,1000,Chennai,Cash
